UID,AN,PID,DN,DP,TN,RL,domain,entityName
"(UID, f3dc2e643628e66)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4049)","(domain, 9now.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 5f7ff4d92163d37)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4050)","(domain, 9pickle.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 7b76b7a739fd213)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4051)","(domain, alluremedia.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, c39c741131908ab)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4052)","(domain, businessinsider.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 26b61ae36158dd6)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4053)","(domain, ch9.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 37d387eec69ff83)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4054)","(domain, challenger-retirement.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 8e4862991bda3b0)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4055)","(domain, channel9.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 3ee6eacff477627)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4056)","(domain, freeviewplus.net.au)","(entityName, Nine Entertainment Co.)"
"(UID, a8125d7c5ba4e26)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4057)","(domain, gizmodo.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 65d5e4c02a748c7)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4058)","(domain, kotaku.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 63f86b647ac90de)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4059)","(domain, lifehacker.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 88d6e28606c247a)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4060)","(domain, mi9.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, f7f36a8e4b24f4b)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4061)","(domain, mi9cdn.com)","(entityName, Nine Entertainment Co.)"
"(UID, 81c3c6e40da0bcd)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4062)","(domain, nine.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 4c274235feb5d7f)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4063)","(domain, nineaccess.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, c4901517dbcbf0d)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4064)","(domain, nineentertainmentco.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 7f194f152193f63)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4065)","(domain, nineforbrands.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 3b5b2c7c78086de)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4066)","(domain, ninemediaroom.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, cf09a8732b86fee)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4067)","(domain, ninemsn.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 5f2ec6d8f3eaa17)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4068)","(domain, pedestrian.tv)","(entityName, Nine Entertainment Co.)"
"(UID, db23223d6fe34b9)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4069)","(domain, pedestriangroup.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 4090d64fbe980ef)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4070)","(domain, popsugar.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, ccd2e4bc6fde3f7)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4071)","(domain, static9.net.au)","(entityName, Nine Entertainment Co.)"
"(UID, 2ee42b6721f3c78)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4072)","(domain, yourmovies.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, a9362a83f408d69)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4073)","(domain, yourtv.com.au)","(entityName, Nine Entertainment Co.)"
"(UID, 350f434405d37a0)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4074)","(domain, nintendo-europe.com)","(entityName, Nintendo Co., Ltd.)"
"(UID, cfbe047b94ba559)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4075)","(domain, nintendo.co.jp)","(entityName, Nintendo Co., Ltd.)"
"(UID, 0e5b765ae3eacdb)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4076)","(domain, nintendo.co.uk)","(entityName, Nintendo Co., Ltd.)"
"(UID, d0fb8f0ae182e61)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4077)","(domain, nintendo.com)","(entityName, Nintendo Co., Ltd.)"
"(UID, 9dce4d603411f20)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4078)","(domain, nintendo.de)","(entityName, Nintendo Co., Ltd.)"
"(UID, 095f852f28b2394)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4079)","(domain, nintendo.fr)","(entityName, Nintendo Co., Ltd.)"
"(UID, 10a16b6568d5ad4)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4080)","(domain, nintendo.net)","(entityName, Nintendo Co., Ltd.)"
"(UID, 1bad22cc572000b)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4081)","(domain, smashbros.com)","(entityName, Nintendo Co., Ltd.)"
"(UID, 095cd861ccae09b)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4082)","(domain, ninthdecimal.com)","(entityName, NinthDecimal, Inc)"
"(UID, e5681f9637668c7)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4083)","(domain, nmgassets.com)","(entityName, Namogoo)"
"(UID, b19fbfaeb5a8366)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4084)","(domain, nosto.com)","(entityName, Nosto Solutions Ltd)"
"(UID, 21efa489bf37f39)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4085)","(domain, adkontekst.pl)","(entityName, nazwa.pl sp. z o.o.)"
"(UID, 35d6b3c759296e6)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4086)","(domain, clickonometrics.pl)","(entityName, nazwa.pl sp. z o.o.)"
"(UID, 8e8a5b5b186cee9)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4087)","(domain, contentstream.pl)","(entityName, nazwa.pl sp. z o.o.)"
"(UID, 4d517da4a93b30e)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4088)","(domain, directtraffic.pl)","(entityName, nazwa.pl sp. z o.o.)"
"(UID, e7f493b178ca3e0)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4089)","(domain, fooder.pl)","(entityName, nazwa.pl sp. z o.o.)"
"(UID, e69abe650bf0f60)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4090)","(domain, netsprint.pl)","(entityName, nazwa.pl sp. z o.o.)"
"(UID, a48ed52f59d9935)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4091)","(domain, nextclick.pl)","(entityName, nazwa.pl sp. z o.o.)"
"(UID, ab889de7e7c5a8e)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4092)","(domain, nsaudience.pl)","(entityName, nazwa.pl sp. z o.o.)"
"(UID, 87d8fcd5fa8b042)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4093)","(domain, nscontext.eu)","(entityName, nazwa.pl sp. z o.o.)"
"(UID, 7d55af10eb5e2f7)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4094)","(domain, pushit.pl)","(entityName, nazwa.pl sp. z o.o.)"
"(UID, 0815c4d64280321)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4095)","(domain, shmbk.pl)","(entityName, nazwa.pl sp. z o.o.)"
"(UID, b35d040c2145fbf)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4096)","(domain, stream1.pl)","(entityName, nazwa.pl sp. z o.o.)"
"(UID, 6288f3632f43aea)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4097)","(domain, twohandslab.com)","(entityName, nazwa.pl sp. z o.o.)"
"(UID, 6ba87755614d7db)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4098)","(domain, adziff.com)","(entityName, Ziff Davis LLC)"
"(UID, 3b7a957cdb987ca)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4099)","(domain, agoramedia.com)","(entityName, Ziff Davis LLC)"
"(UID, b70e77ab2978c52)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4100)","(domain, askmen.com)","(entityName, Ziff Davis LLC)"
"(UID, cf9bb84222200fa)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4101)","(domain, bestblackfriday.com)","(entityName, Ziff Davis LLC)"
"(UID, df884ba101596b8)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4102)","(domain, bestgifts.com)","(entityName, Ziff Davis LLC)"
"(UID, f76c249b07a29c3)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4103)","(domain, blackfriday.co.uk)","(entityName, Ziff Davis LLC)"
"(UID, 77e4bbba9b1fa5e)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4104)","(domain, blackfriday.com)","(entityName, Ziff Davis LLC)"
"(UID, 10e987080fd32ab)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4105)","(domain, cdnst.net)","(entityName, Ziff Davis LLC)"
"(UID, 47a4d6985e8523e)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4106)","(domain, demandshore.com)","(entityName, Ziff Davis LLC)"
"(UID, bd14e4a74e8ecd5)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4107)","(domain, everydayhealth.com)","(entityName, Ziff Davis LLC)"
"(UID, 172b11965c73315)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4108)","(domain, formd.com)","(entityName, Ziff Davis LLC)"
"(UID, 539ba5bacbb98dc)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4109)","(domain, healthecareers.com)","(entityName, Ziff Davis LLC)"
"(UID, 1ffcdd13f19396c)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4110)","(domain, healthecareersqa.com)","(entityName, Ziff Davis LLC)"
"(UID, 235fe7fea863142)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4111)","(domain, ign.com)","(entityName, Ziff Davis LLC)"
"(UID, dc9dac4c82b53e5)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4112)","(domain, lifescript.com)","(entityName, Ziff Davis LLC)"
"(UID, 5b4253aca6e95e1)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4113)","(domain, line2.com)","(entityName, Ziff Davis LLC)"
"(UID, 8527951d1384a24)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4114)","(domain, mashable.com)","(entityName, Ziff Davis LLC)"
"(UID, 2fd91dd4085312f)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4115)","(domain, medpagetoday.com)","(entityName, Ziff Davis LLC)"
"(UID, 2ed44699f84805f)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4116)","(domain, medpagetoday.net)","(entityName, Ziff Davis LLC)"
"(UID, 1ebe2894104ae76)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4117)","(domain, medpagetoday.org)","(entityName, Ziff Davis LLC)"
"(UID, 460bffa3d6c3fba)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4118)","(domain, migraineagain.com)","(entityName, Ziff Davis LLC)"
"(UID, 6bf905d2d7fc885)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4119)","(domain, mshcdn.com)","(entityName, Ziff Davis LLC)"
"(UID, a7ad673dbee510f)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4120)","(domain, netshelter.net)","(entityName, Ziff Davis LLC)"
"(UID, 2d49800fe6a4b74)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4121)","(domain, nsstatic.com)","(entityName, Ziff Davis LLC)"
"(UID, 5aed7835a091038)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4122)","(domain, nsstatic.net)","(entityName, Ziff Davis LLC)"
"(UID, 3e485c734d3d988)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4123)","(domain, offerscdn.net)","(entityName, Ziff Davis LLC)"
"(UID, de23597f82c8f9c)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4124)","(domain, ookla.com)","(entityName, Ziff Davis LLC)"
"(UID, 141cb0a43b546d7)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4125)","(domain, pcmag.com)","(entityName, Ziff Davis LLC)"
"(UID, a66c16fa9d806a5)","(AN, DuckDuckGo Browser)","(PID, com.duckduckgo.mobile.android)","(DN, app.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.duckduckgo.mobile.android/databases/app.db)","(TN, tds_domain_entity)","(RL, 4126)","(domain, primeinc.org)","(entityName, Ziff Davis LLC)"
